x,vx,y,vy,z,vz,phi,dphi,theta,dtheta,psi,dpsi,wx,wy,wz
-9.488033731934918391e-01,-1.453960701891734153e-01,2.132854077992027975e+00,6.376172778163059773e-02,1.987733733899260224e+00,-1.464250814181205802e-03,3.445697658153094589e-01,-8.908966154632892362e-03,1.208024568343204069e-01,3.250800773395208509e-02,-1.204311362254014250e+00,-7.845659868210261290e-02,1.002125042197113070e+00,9.981238664042065833e-01,9.977959950013121082e-01
-9.503603820243429201e-01,-1.508945693863619208e-01,2.133425124126192785e+00,6.041554160472892981e-02,1.987769244559593806e+00,1.533588737344134542e-03,3.445663649099760528e-01,-8.530208872480064819e-03,1.212720913894749647e-01,3.011429715369394466e-02,-1.205609975813766610e+00,-7.868709523379886772e-02,1.003760720442942400e+00,1.000096534540666493e+00,9.973885153688828442e-01
-9.518158249884407507e-01,-1.474369820322638247e-01,2.134022199880548420e+00,5.990252392163194356e-02,1.987809816772883265e+00,2.155754853024861428e-03,3.444205374377012907e-01,-8.997180460813295963e-03,1.214755482249165880e-01,3.081015570721620800e-02,-1.206033330127162184e+00,-7.890200920779628924e-02,1.001485590930267344e+00,9.999413762209561352e-01,9.981250574258840880e-01
-9.532642631006885692e-01,-1.451825748570950425e-01,2.134689772933802576e+00,6.227338374277996413e-02,1.987602656053540917e+00,-1.142576403450012990e-02,3.443665208711290115e-01,-8.425977851922927461e-03,1.218313354849680230e-01,2.948373177707909465e-02,-1.206991532101121312e+00,-7.699551888399348842e-02,9.997628002344783882e-01,9.989587405921284136e-01,1.004569617452519603e+00
-9.547716697175487877e-01,-1.472829367824456115e-01,2.135443154150344469e+00,6.624893683949872880e-02,1.987785548264845659e+00,2.871254517684030359e-03,3.441932502669209915e-01,-1.110598810556821109e-02,1.219770051565574609e-01,3.082030747989671082e-02,-1.207449234910680458e+00,-7.927870034344015882e-02,1.001306764033514707e+00,9.973215757064421982e-01,9.967764389224079702e-01
-9.562105937367186836e-01,-1.459179904513527859e-01,2.135978034347525423e+00,6.000443393128297026e-02,1.987993436832623528e+00,1.300387552073479017e-02,3.440474536983770815e-01,-8.989043004334385661e-03,1.221961711306705500e-01,3.050704890076390632e-02,-1.207825195901566229e+00,-7.732156536066654706e-02,1.000336062501089973e+00,1.000842592981437962e+00,9.937111029506837667e-01
-9.578050665881486792e-01,-1.523455519328417163e-01,2.136598663088350669e+00,5.923767295559257545e-02,1.987973484830861670e+00,1.311597798851084525e-03,3.441321415129700023e-01,-8.184587037708196053e-03,1.228117497668058389e-01,2.807400985976403820e-02,-1.209647557757422609e+00,-7.671041115874531469e-02,1.003339505053191472e+00,1.000576829209397056e+00,1.001023970203396729e+00
-9.592416690152341108e-01,-1.468402987496086054e-01,2.137128375211769793e+00,5.542737905436478929e-02,1.988038093388634131e+00,3.721953942543728463e-03,3.439678129609158863e-01,-7.995100703645363974e-03,1.229703497262397000e-01,3.011577481435772155e-02,-1.209861782947087683e+00,-7.943490812020936875e-02,1.000098130283586295e+00,1.001766613839565778e+00,9.995893999196677759e-01
-9.606882473444848802e-01,-1.461176965519446758e-01,2.137675011307289097e+00,5.557527382898157925e-02,1.988039230115245415e+00,1.769456866002716349e-03,3.439068888198905105e-01,-5.991064430718686350e-03,1.232649800378337185e-01,2.970293795503574363e-02,-1.210612825852114938e+00,-7.661334701481739562e-02,1.000454100082438735e+00,1.000700128200596062e+00,1.000549442542560730e+00
-9.623187533465811239e-01,-1.557641949703336415e-01,2.138156367256860424e+00,5.218131337694004862e-02,1.988060474491472718e+00,2.316873174606076669e-03,3.439924238805743828e-01,-7.471389165676967092e-03,1.239051538751491099e-01,3.161134020120510285e-02,-1.212421485856838732e+00,-7.883301500246497895e-02,1.005467671504266747e+00,1.001463579257603209e+00,1.000055225801621095e+00
-9.639314390538321620e-01,-1.583828355195606163e-01,2.138505042487289121e+00,4.520360475789547000e-02,1.988107357133092945e+00,5.418387363735575717e-03,3.439743853097464998e-01,-7.056972860738370233e-03,1.243487793794805507e-01,3.071848677970287489e-02,-1.213488873503021814e+00,-7.798240248214524661e-02,1.004870413220143810e+00,1.003727685488455368e+00,9.986735606292813650e-01
-9.654792502546858390e-01,-1.548240374750133597e-01,2.139122182533327976e+00,5.350323428717439211e-02,1.988230149375411981e+00,7.139433770555283360e-03,3.438085592818183045e-01,-7.413751659539996076e-03,1.244515844917645775e-01,3.297935797637221306e-02,-1.213734375831233114e+00,-7.756342842492842948e-02,1.002217295213069237e+00,9.985449405283678415e-01,9.983848011537679312e-01
-9.670084496796352846e-01,-1.532650286331430911e-01,2.139670835836145368e+00,5.350990314552980798e-02,1.988170556639494047e+00,-7.042043825055810781e-04,3.437426390817141519e-01,-8.570244976530862549e-03,1.247994670109822818e-01,2.999270116674437880e-02,-1.214631825744204363e+00,-7.835789221788098946e-02,1.001201741648760857e+00,9.989086370439730356e-01,1.002301114060359932e+00
-9.684810868443949339e-01,-1.497644056367666288e-01,2.140072657092444430e+00,4.584843975111820014e-02,1.988236760941392678e+00,3.347603518133519807e-03,3.436033538527488163e-01,-9.166154779377063896e-03,1.250743429951413077e-01,3.256695703712515072e-02,-1.215053233760221563e+00,-7.905178656567594941e-02,9.996851050205450839e-01,1.002437620041958022e+00,9.996800349880768932e-01
-9.700345612082484914e-01,-1.536685994792069687e-01,2.140386924338506969e+00,3.998475274489733666e-02,1.988159286017163963e+00,-1.615868531248364649e-03,3.436332290360167296e-01,-8.007985317394944111e-03,1.256087563564917686e-01,2.825236924446845183e-02,-1.216514523346190702e+00,-8.019979103435211087e-02,1.002176213856833087e+00,1.003827513976167429e+00,1.001897922364394455e+00
-9.713463966458217858e-01,-1.410749699115533551e-01,2.140864633278574569e+00,4.443956707653000382e-02,1.988083445946736694e+00,-5.079652573510457479e-03,3.433472465846496569e-01,-9.581301904681954751e-03,1.255495636819911054e-01,3.243180444593610212e-02,-1.216089908629639060e+00,-7.954680049080269100e-02,9.965564390429713093e-01,1.000354470575176569e+00,1.002692028235088406e+00
-9.728543885112118650e-01,-1.468120659197026390e-01,2.141408160371440328e+00,4.909004952196261568e-02,1.988035564385888687e+00,-5.017504693433469387e-03,3.433408115784037928e-01,-7.733655011211211516e-03,1.259687167685822895e-01,3.116372137206990800e-02,-1.217366343284608465e+00,-7.761846049964576943e-02,1.000307231535571217e+00,9.982655119286203416e-01,1.001653555920345440e+00
-9.743979109332517874e-01,-1.505105231247124420e-01,2.141914856159229608e+00,4.874760116474502469e-02,1.988218105842549654e+00,6.902457944710619492e-03,3.432576408139777491e-01,-7.726945347265439315e-03,1.262429160252565019e-01,3.019605099750887617e-02,-1.218133383841448536e+00,-7.873202065488953127e-02,1.002026994259690884e+00,9.989968929474113413e-01,9.959662599997428645e-01
-9.758390681748047024e-01,-1.463354984682639082e-01,2.142377455172597589e+00,4.633507921294973547e-02,1.988217836587797827e+00,1.244861222329600361e-03,3.431653898036989836e-01,-6.759935314501411795e-03,1.265120141206511895e-01,2.953957865375080039e-02,-1.218723138253970495e+00,-7.881584949363677761e-02,9.997604683730081376e-01,1.000322530344313732e+00,9.998930226282677358e-01
-9.773627736933411247e-01,-1.498316963540013425e-01,2.142724485609548868e+00,4.053847852425971482e-02,1.988274184911086762e+00,3.700568653404744373e-03,3.431317689037712282e-01,-9.396722706222245328e-03,1.269543481986290523e-01,2.944913750289442772e-02,-1.219882999518690614e+00,-8.042488513759116220e-02,1.001499698055907217e+00,1.002617753621605878e+00,9.988709846534474801e-01
-9.788594201932885319e-01,-1.495149978166434301e-01,2.143163433638024529e+00,4.290687640586449830e-02,1.988266326896967362e+00,7.715910963881853759e-04,3.430417672207988766e-01,-9.335754743978701489e-03,1.272488267109191384e-01,2.973503093546676912e-02,-1.220705018150614052e+00,-7.883581674882447765e-02,1.001218916370175238e+00,1.000529557152339155e+00,1.000527331463939351e+00
-9.803438752643156562e-01,-1.492031366492974354e-01,2.143730912385194198e+00,5.083178594529972477e-02,1.987976698764866601e+00,-1.464327075550802756e-02,3.430124690721306213e-01,-8.103334662925214954e-03,1.276218393775460092e-01,2.988681249163174444e-02,-1.221862283202264310e+00,-7.856574200890328874e-02,1.001349279044646767e+00,9.967217093909399583e-01,1.006988370174511482e+00
-9.815493511574652219e-01,-1.340706509593293794e-01,2.144207323800240150e+00,4.858009969486344615e-02,1.987820895168245672e+00,-1.307207599915102131e-02,3.426986685300246749e-01,-8.296647489660639169e-03,1.274884501931395631e-01,3.002380219731941996e-02,-1.221114884775269971e+00,-7.922940977480137648e-02,9.949480335178936263e-01,9.987517839746296033e-01,1.003798615483591172e+00
-9.830942063961081168e-01,-1.449696625242885561e-01,2.144892510087402560e+00,5.577117805681915119e-02,1.987931320494691123e+00,-2.479286330720740106e-03,3.426830485638525103e-01,-9.726107904313455177e-03,1.278995884171048314e-01,3.126746049465173316e-02,-1.222521631397839093e+00,-7.888862231337838427e-02,1.001811524319742075e+00,9.960263219388363343e-01,9.979157622600419719e-01
-9.845818121693810099e-01,-1.479391565202632652e-01,2.145646359009019122e+00,6.770901691580441528e-02,1.987955387816100927e+00,2.449955427519490917e-03,3.425761590395607903e-01,-8.312340225727972431e-03,1.280780353819394590e-01,3.056027766948793759e-02,-1.223267712292770426e+00,-7.964724783794155383e-02,1.002304730062894667e+00,9.924878161069621285e-01,9.966683543181200644e-01
-9.859101001085514016e-01,-1.382837568172993747e-01,2.146182265019696001e+00,5.537410720715148921e-02,1.988066681908742472e+00,3.262467765556941856e-03,3.423633949271985277e-01,-1.019838067222955842e-02,1.282382235005186666e-01,3.026554745929334669e-02,-1.223223788773143861e+00,-7.815930682684739395e-02,9.978774541285739819e-01,1.000283682200068025e+00,9.976017183025526203e-01
-9.874342298684877228e-01,-1.461711956174150673e-01,2.146716108666281819e+00,5.338571908585109521e-02,1.988022802737426042e+00,-2.396777667843145478e-03,3.424332584676657021e-01,-8.401145168116389353e-03,1.288532604153581063e-01,2.996260575015285282e-02,-1.224984890522975878e+00,-7.742825028502138551e-02,1.002292177268871320e+00,1.000821735347246610e+00,1.000916526303179177e+00
-9.889209475946432182e-01,-1.466845804032344824e-01,2.147314871339700115e+00,5.619359603310163098e-02,1.988198488660172680e+00,7.696048754056920675e-03,3.422832333405708138e-01,-9.370235918133663910e-03,1.290098885780879556e-01,2.983296393364244514e-02,-1.225428446588717746e+00,-7.738167746877010200e-02,1.001624106996037655e+00,9.992628635517438740e-01,9.963057193655889821e-01
-9.903532190007821034e-01,-1.446736091264148316e-01,2.147878831812096490e+00,5.589780549531799675e-02,1.988252961254734830e+00,5.371600516712158983e-03,3.421743978394837238e-01,-9.013051731515977355e-03,1.292673503134448287e-01,2.903700749863192751e-02,-1.226102366457120230e+00,-8.037199138863186654e-02,1.000553942119507544e+00,9.994386150301773908e-01,9.986625892574150232e-01
-9.917505180430756795e-01,-1.421372438123246762e-01,2.148428778687764495e+00,5.511424101993166874e-02,1.988257604784124055e+00,2.298631766509650221e-03,3.420724516946169746e-01,-8.083701063306903550e-03,1.295116953265267601e-01,2.784359751080904555e-02,-1.226726485775194719e+00,-7.781019633771799060e-02,9.995494218086358185e-01,9.997986558827457459e-01,1.000450101555391713e+00
-9.931470450601856959e-01,-1.416426717285566572e-01,2.149024018962335081e+00,5.767623540055129283e-02,1.988150075214308865e+00,-4.324883669380010474e-03,3.419954774229982952e-01,-9.351985288373106803e-03,1.298334544199785667e-01,2.963553289615000752e-02,-1.227619066406060888e+00,-7.745694458981926267e-02,1.000350891008332743e+00,9.983475715931351413e-01,1.003132366251538787e+00
-9.948499063707677559e-01,-1.572496709203075882e-01,2.149585158876795798e+00,5.652430351268277614e-02,1.988077637092268368e+00,-5.009013859000438149e-03,3.421489718610092878e-01,-8.829186238919714894e-03,1.306166133632064019e-01,3.082821371434234931e-02,-1.229979654391832433e+00,-7.706062563618118477e-02,1.007330618639030950e+00,9.991809732767725771e-01,1.002237343296678018e+00
-9.963726854857696269e-01,-1.521187450314477052e-01,2.150074141725478949e+00,5.082642419707206205e-02,1.988229047010725559e+00,4.918634582613433046e-03,3.419712223828846320e-01,-7.100856819308199418e-03,1.307238106692462931e-01,2.968732524028968450e-02,-1.230042742208884876e+00,-7.999764266040040872e-02,1.002313709564954358e+00,1.001858934260676737e+00,9.972127510019396235e-01
-9.978666548082840704e-01,-1.504590123910550803e-01,2.150558552165783954e+00,5.040686353979750151e-02,1.988310939638928909e+00,6.388525206986154711e-03,3.418641390715591033e-01,-7.648341419120587535e-03,1.309532111384537068e-01,2.900294086914885147e-02,-1.230618466656351773e+00,-7.817150112875971557e-02,1.000996329979239485e+00,1.001194420517715677e+00,9.976281060423822789e-01
-9.993272041706698916e-01,-1.474881522465116279e-01,2.151248933035686761e+00,5.929345459722675654e-02,1.988288584634367417e+00,-1.117787705324764600e-04,3.417397100272769328e-01,-8.390230630210328625e-03,1.311155297854073865e-01,2.874337657611817504e-02,-1.231194928151670087e+00,-7.905430165895384331e-02,9.997831301404944693e-01,9.967498812860252633e-01,1.001278970091104004e+00
-1.000900825152516882e+00,-1.526365357032328229e-01,2.151757187906144342e+00,5.307939081054691838e-02,1.988379185344418820e+00,4.123917190111066160e-03,3.417070471919292918e-01,-1.070816177334478307e-02,1.315833157635987183e-01,2.924536632167812691e-02,-1.232430996339359597e+00,-7.782000621336002122e-02,1.002534469538026052e+00,1.000383505318580335e+00,9.989550022129923823e-01
-1.002465096321650373e+00,-1.547179697030453549e-01,2.152107228511398240e+00,4.459911909665645324e-02,1.988458650672473738e+00,6.892567766851699813e-03,3.416713401457686095e-01,-8.188393638099433075e-03,1.320227098170667634e-01,3.032962452152067334e-02,-1.233448154852830658e+00,-7.734098891809886023e-02,1.002808985183408774e+00,1.003680569807595235e+00,9.981288302047056638e-01
-1.003954270579621388e+00,-1.513394573729163195e-01,2.152498025008831917e+00,4.327850847924264582e-02,1.988577887519342724e+00,9.722561747702064550e-03,3.415353270752194415e-01,-7.678875721256850188e-03,1.322169066785900127e-01,3.062334835251186160e-02,-1.233838675712329636e+00,-7.925256464151037017e-02,1.000483038465188601e+00,1.002779495526933795e+00,9.975971810146929686e-01
-1.005511707702495983e+00,-1.541531146624513238e-01,2.152856917952363780e+00,4.086623344386965812e-02,1.988651040250159374e+00,8.454205003936678467e-03,3.414961301396621240e-01,-9.577092914421082848e-03,1.326501847528938904e-01,3.056239171393137707e-02,-1.234979816341119419e+00,-7.851963141177062400e-02,1.001984628385871101e+00,1.002619163435772176e+00,9.989607535106814762e-01
-1.006986480285617880e+00,-1.501723004459606658e-01,2.153302957332821510e+00,4.330660754863170647e-02,1.988770348098148677e+00,9.606231924766667554e-03,3.413304235644790685e-01,-9.351983445252872243e-03,1.327960003857448779e-01,3.032712161898357475e-02,-1.235323850281372815e+00,-8.055516375475500757e-02,1.000027963095228234e+00,1.000476367330962457e+00,9.987816060893700554e-01
-1.008731821883343205e+00,-1.624950873972890175e-01,2.153947528528312727e+00,5.355628643828166252e-02,1.988753358563120965e+00,2.005119120391341946e-03,3.414314161029318173e-01,-8.818203127505478550e-03,1.334173048195879951e-01,3.043193717896658379e-02,-1.237431899645199618e+00,-7.881133272760569575e-02,1.005157780760113528e+00,9.959853550301830394e-01,1.002379790043863572e+00
-1.010269157177480670e+00,-1.560567241612725031e-01,2.154325108216064155e+00,4.294475021157528882e-02,1.988649752247168445e+00,-5.360098112833999728e-03,3.413035934734084398e-01,-1.081989428910729543e-02,1.337544067346249366e-01,2.994603224511423883e-02,-1.238003827616166452e+00,-7.924891532328984245e-02,1.000967142952225997e+00,1.001875621640768488e+00,1.004594323713358550e+00
-1.011823720754497336e+00,-1.557471456838004364e-01,2.154702831107627059e+00,4.108353284932110550e-02,1.988614195937482121e+00,-2.908053478920400153e-03,3.412094703870436341e-01,-8.616976118156717199e-03,1.340431541407655913e-01,2.969702975086844707e-02,-1.238712442906440891e+00,-7.760344159487952975e-02,1.000809039590320637e+00,1.001879983350519865e+00,1.001808897917259911e+00
-1.013427072645944227e+00,-1.574987074649301655e-01,2.155280020995756551e+00,4.936340298487535555e-02,1.988682583173698060e+00,1.608854796714985057e-03,3.411058946700215033e-01,-8.215825167976125581e-03,1.342661651323212024e-01,3.226001115458985991e-02,-1.239421402288595875e+00,-7.867976651205524363e-02,1.001562852960111716e+00,9.975866766392789131e-01,9.992039819206750551e-01
